game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
535,11,523,578,174,923,173,928,963,924,178,574,0,563,0,0,0,0,0,0,0,9,6,8,10,66
535,12,523,578,174,923,173,928,963,924,178,574,968,563,0,0,0,0,0,0,0,1,6,3,14,66
535,13,523,578,174,923,173,928,963,924,178,574,968,563,0,0,163,0,0,0,0,5,6,8,15,66
535,14,523,578,174,923,173,928,963,924,178,574,968,563,0,0,163,568,0,0,0,5,7,3,12,66
535,15,523,578,174,923,173,928,963,924,178,574,968,563,573,0,163,568,0,0,0,9,7,4,16,66
535,16,523,578,174,923,173,928,963,924,178,574,968,563,573,0,163,568,974,0,0,1,2,3,13,66
535,17,523,578,174,923,173,928,963,924,178,574,968,563,573,123,163,568,974,0,0,1,2,4,18,66
535,18,523,578,174,923,173,928,963,924,178,574,968,563,573,123,163,568,974,0,124,9,7,3,17,66
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,33
536,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,4,33
536,2,0,124,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,33
536,3,0,124,174,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,33
536,4,923,124,174,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,7,33
536,5,923,124,174,0,573,0,0,924,0,0,0,0,0,0,0,0,0,0,0,9,7,4,5,33
536,6,923,124,174,0,573,974,0,924,0,0,0,0,0,0,0,0,0,0,0,9,6,8,8,33
536,7,923,124,174,0,573,974,0,924,968,0,0,0,0,0,0,0,0,0,0,9,6,3,6,33
536,8,923,124,174,0,573,974,963,924,968,0,0,0,0,0,0,0,0,0,0,5,6,3,3,33
536,9,923,124,174,563,573,974,963,924,968,0,0,0,0,0,0,0,0,0,0,5,2,3,11,33
536,10,923,124,174,563,573,974,963,924,968,0,0,523,0,0,0,0,0,0,0,5,6,4,14,33
536,11,923,124,174,563,573,974,963,924,968,0,0,523,0,0,564,0,0,0,0,5,6,8,10,33
536,12,923,124,174,563,573,974,963,924,968,0,568,523,0,0,564,0,0,0,0,5,2,8,12,33
536,13,923,124,174,563,573,974,963,924,968,0,568,523,528,0,564,0,0,0,0,1,7,3,9,33
536,14,923,124,174,563,573,974,963,924,968,173,568,523,528,0,564,0,0,0,0,1,6,3,17,33
536,15,923,124,174,563,573,974,963,924,968,173,568,523,528,0,564,0,0,163,0,1,2,3,18,33
536,16,923,124,174,563,573,974,963,924,968,173,568,523,528,0,564,0,0,163,123,9,2,8,15,33
536,17,923,124,174,563,573,974,963,924,968,173,568,523,528,0,564,928,0,163,123,1,7,8,16,33
536,18,923,124,174,563,573,974,963,924,968,173,568,523,528,0,564,928,178,163,123,1,6,8,13,33
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,5,57
537,1,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,3,57
537,2,0,0,0,178,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,6,57
